2.2310 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
59.1176 	DATA 	Mouse:  Left button up, pos=(1228,218)
59.1327 	EXP 	slider: markerPos = 3.9925925925925925
59.1345 	EXP 	New trial (rep=0, index=3): {'study_word': 'star'}
59.1491 	EXP 	text: autoDraw = False
59.1491 	EXP 	slider: autoDraw = False
59.1491 	EXP 	text: height = 0.05
59.1491 	EXP 	text: height = 0.05
59.1491 	EXP 	text: height = 0.05
59.1491 	EXP 	text: text = 'star'
59.1491 	EXP 	slider: markerPos = None
59.1491 	EXP 	slider: markerPos = None
59.1491 	EXP 	text: autoDraw = True
59.1491 	EXP 	slider: autoDraw = True
61.1960 	DATA 	Mouse: Left button down, pos=(692,213)
61.2104 	EXP 	slider: markerPos = 2.0074074074074075
61.2270 	EXP 	slider: markerPos = 2.0074074074074075
61.2438 	EXP 	slider: markerPos = 2.0074074074074075
61.2603 	EXP 	slider: markerPos = 2.0074074074074075
61.2768 	EXP 	slider: markerPos = 2.0074074074074075
61.2933 	EXP 	slider: markerPos = 2.0074074074074075
61.3102 	EXP 	slider: markerPos = 2.0074074074074075
61.3265 	EXP 	slider: markerPos = 2.0074074074074075
61.3431 	EXP 	slider: markerPos = 2.0074074074074075
61.3599 	EXP 	slider: markerPos = 2.0074074074074075
61.3764 	EXP 	slider: markerPos = 2.0074074074074075
61.3930 	EXP 	slider: markerPos = 2.0074074074074075
61.4101 	EXP 	slider: markerPos = 2.0074074074074075
61.4262 	EXP 	slider: markerPos = 2.0074074074074075
61.4276 	DATA 	Mouse:  Left button up, pos=(692,213)
61.4432 	EXP 	slider: markerPos = 2.0074074074074075
61.4458 	EXP 	New trial (rep=0, index=4): {'study_word': 'cushion'}
61.4623 	EXP 	text: autoDraw = False
61.4623 	EXP 	slider: autoDraw = False
61.4623 	EXP 	text: height = 0.05
61.4623 	EXP 	text: height = 0.05
61.4623 	EXP 	text: height = 0.05
61.4623 	EXP 	text: text = 'cushion'
61.4623 	EXP 	slider: markerPos = None
61.4623 	EXP 	slider: markerPos = None
61.4623 	EXP 	text: autoDraw = True
61.4623 	EXP 	slider: autoDraw = True
63.0970 	DATA 	Mouse: Left button down, pos=(1486,212)
63.1219 	EXP 	slider: markerPos = 4.948148148148148
63.1384 	EXP 	slider: markerPos = 4.948148148148148
63.1550 	EXP 	slider: markerPos = 4.948148148148148
63.1717 	EXP 	slider: markerPos = 4.948148148148148
63.1883 	EXP 	slider: markerPos = 4.948148148148148
63.2050 	EXP 	slider: markerPos = 4.948148148148148
63.2215 	EXP 	slider: markerPos = 4.948148148148148
63.2381 	EXP 	slider: markerPos = 4.948148148148148
63.2550 	EXP 	slider: markerPos = 4.948148148148148
63.2715 	EXP 	slider: markerPos = 4.948148148148148
63.2879 	EXP 	slider: markerPos = 4.948148148148148
63.3048 	EXP 	slider: markerPos = 4.948148148148148
63.3214 	EXP 	slider: markerPos = 4.948148148148148
63.3230 	DATA 	Mouse:  Left button up, pos=(1486,212)
63.3378 	EXP 	slider: markerPos = 4.948148148148148
63.3407 	EXP 	New trial (rep=0, index=5): {'study_word': 'gun'}
63.3561 	EXP 	text: autoDraw = False
63.3561 	EXP 	slider: autoDraw = False
63.3561 	EXP 	text: height = 0.05
63.3561 	EXP 	text: height = 0.05
63.3561 	EXP 	text: height = 0.05
63.3561 	EXP 	text: text = 'gun'
63.3561 	EXP 	slider: markerPos = None
63.3561 	EXP 	slider: markerPos = None
63.3561 	EXP 	text: autoDraw = True
63.3561 	EXP 	slider: autoDraw = True
64.9942 	DATA 	Mouse: Left button down, pos=(422,221)
65.0168 	EXP 	slider: markerPos = 1.0074074074074073
65.0335 	EXP 	slider: markerPos = 1.0074074074074073
65.0500 	EXP 	slider: markerPos = 1.0074074074074073
65.0667 	EXP 	slider: markerPos = 1.0074074074074073
65.0831 	EXP 	slider: markerPos = 1.0074074074074073
65.0998 	EXP 	slider: markerPos = 1.0074074074074073
65.1164 	EXP 	slider: markerPos = 1.0074074074074073
65.1330 	EXP 	slider: markerPos = 1.0074074074074073
65.1496 	EXP 	slider: markerPos = 1.0074074074074073
65.1663 	EXP 	slider: markerPos = 1.0074074074074073
65.1829 	EXP 	slider: markerPos = 1.0074074074074073
65.1995 	EXP 	slider: markerPos = 1.0074074074074073
65.2198 	EXP 	slider: markerPos = 1.0074074074074073
65.2218 	DATA 	Mouse:  Left button up, pos=(422,221)
65.2328 	EXP 	slider: markerPos = 1.0074074074074073
65.2346 	EXP 	New trial (rep=0, index=6): {'study_word': 'tomato'}
65.2491 	EXP 	text: autoDraw = False
65.2491 	EXP 	slider: autoDraw = False
65.2491 	EXP 	text: height = 0.05
65.2491 	EXP 	text: height = 0.05
65.2491 	EXP 	text: height = 0.05
65.2491 	EXP 	text: text = 'tomato'
65.2491 	EXP 	slider: markerPos = None
65.2491 	EXP 	slider: markerPos = None
65.2491 	EXP 	text: autoDraw = True
65.2491 	EXP 	slider: autoDraw = True
67.2129 	DATA 	Mouse: Left button down, pos=(963,221)
67.2274 	EXP 	slider: markerPos = 3.011111111111111
67.2439 	EXP 	slider: markerPos = 3.011111111111111
67.2609 	EXP 	slider: markerPos = 3.011111111111111
67.2773 	EXP 	slider: markerPos = 3.011111111111111
67.2937 	EXP 	slider: markerPos = 3.011111111111111
67.3107 	EXP 	slider: markerPos = 3.011111111111111
67.3271 	EXP 	slider: markerPos = 3.011111111111111
67.3435 	EXP 	slider: markerPos = 3.011111111111111
67.3603 	EXP 	slider: markerPos = 3.011111111111111
67.3768 	EXP 	slider: markerPos = 3.011111111111111
67.3934 	EXP 	slider: markerPos = 3.011111111111111
67.4104 	EXP 	slider: markerPos = 3.011111111111111
67.4266 	EXP 	slider: markerPos = 3.011111111111111
67.4360 	DATA 	Mouse:  Left button up, pos=(963,221)
67.4433 	EXP 	slider: markerPos = 3.011111111111111
67.4601 	EXP 	slider: markerPos = 3.011111111111111
67.4627 	EXP 	New trial (rep=0, index=7): {'study_word': 'guitar'}
67.4781 	EXP 	text: autoDraw = False
67.4781 	EXP 	slider: autoDraw = False
67.4781 	EXP 	text: height = 0.05
67.4781 	EXP 	text: height = 0.05
67.4781 	EXP 	text: height = 0.05
67.4781 	EXP 	text: text = 'guitar'
67.4781 	EXP 	slider: markerPos = None
67.4781 	EXP 	slider: markerPos = None
67.4781 	EXP 	text: autoDraw = True
67.4781 	EXP 	slider: autoDraw = True
69.6310 	DATA 	Mouse: Left button down, pos=(1237,217)
69.6541 	EXP 	slider: markerPos = 4.025925925925926
69.6709 	EXP 	slider: markerPos = 4.025925925925926
69.6874 	EXP 	slider: markerPos = 4.025925925925926
69.7040 	EXP 	slider: markerPos = 4.025925925925926
69.7206 	EXP 	slider: markerPos = 4.025925925925926
69.7372 	EXP 	slider: markerPos = 4.025925925925926
69.7539 	EXP 	slider: markerPos = 4.025925925925926
69.7704 	EXP 	slider: markerPos = 4.025925925925926
69.7871 	EXP 	slider: markerPos = 4.025925925925926
69.8037 	EXP 	slider: markerPos = 4.025925925925926
69.8205 	EXP 	slider: markerPos = 4.025925925925926
69.8370 	EXP 	slider: markerPos = 4.025925925925926
69.8536 	EXP 	slider: markerPos = 4.025925925925926
69.8634 	DATA 	Mouse:  Left button up, pos=(1237,217)
69.8704 	EXP 	slider: markerPos = 4.025925925925926
69.8871 	EXP 	slider: markerPos = 4.025925925925926
69.8907 	EXP 	New trial (rep=0, index=8): {'study_word': 'sun'}
69.9043 	EXP 	text: autoDraw = False
69.9043 	EXP 	slider: autoDraw = False
69.9043 	EXP 	text: height = 0.05
69.9043 	EXP 	text: height = 0.05
69.9043 	EXP 	text: height = 0.05
69.9043 	EXP 	text: text = 'sun'
69.9043 	EXP 	slider: markerPos = None
69.9043 	EXP 	slider: markerPos = None
69.9043 	EXP 	text: autoDraw = True
69.9043 	EXP 	slider: autoDraw = True
71.4849 	DATA 	Mouse: Left button down, pos=(1510,214)
71.4992 	EXP 	slider: markerPos = 5.037037037037037
71.5159 	EXP 	slider: markerPos = 5.037037037037037
71.5325 	EXP 	slider: markerPos = 5.037037037037037
71.5490 	EXP 	slider: markerPos = 5.037037037037037
71.5678 	EXP 	slider: markerPos = 5.037037037037037
71.5821 	EXP 	slider: markerPos = 5.037037037037037
71.5991 	EXP 	slider: markerPos = 5.037037037037037
71.6154 	EXP 	slider: markerPos = 5.037037037037037
71.6323 	EXP 	slider: markerPos = 5.037037037037037
71.6486 	EXP 	slider: markerPos = 5.037037037037037
71.6653 	EXP 	slider: markerPos = 5.037037037037037
71.6820 	EXP 	slider: markerPos = 5.037037037037037
71.6984 	EXP 	slider: markerPos = 5.037037037037037
71.7081 	DATA 	Mouse:  Left button up, pos=(1510,214)
71.7152 	EXP 	slider: markerPos = 5.037037037037037
71.7318 	EXP 	slider: markerPos = 5
71.7346 	EXP 	New trial (rep=0, index=9): {'study_word': 'burn'}
71.7518 	EXP 	text: autoDraw = False
71.7518 	EXP 	slider: autoDraw = False
71.7518 	EXP 	text: height = 0.05
71.7518 	EXP 	text: height = 0.05
71.7518 	EXP 	text: height = 0.05
71.7518 	EXP 	text: text = 'burn'
71.7518 	EXP 	slider: markerPos = None
71.7518 	EXP 	slider: markerPos = None
71.7518 	EXP 	text: autoDraw = True
71.7518 	EXP 	slider: autoDraw = True
73.0911 	DATA 	Mouse: Left button down, pos=(679,223)
73.1114 	EXP 	slider: markerPos = 1.9592592592592593
73.1281 	EXP 	slider: markerPos = 1.9592592592592593
73.1448 	EXP 	slider: markerPos = 1.9592592592592593
73.1615 	EXP 	slider: markerPos = 1.9592592592592593
73.1781 	EXP 	slider: markerPos = 1.9592592592592593
73.1944 	EXP 	slider: markerPos = 1.9592592592592593
73.2116 	EXP 	slider: markerPos = 1.9592592592592593
73.2277 	EXP 	slider: markerPos = 1.9592592592592593
73.2444 	EXP 	slider: markerPos = 1.9592592592592593
73.2611 	EXP 	slider: markerPos = 1.9592592592592593
73.2776 	EXP 	slider: markerPos = 1.9592592592592593
73.2938 	EXP 	slider: markerPos = 1.9592592592592593
73.3111 	EXP 	slider: markerPos = 1.9592592592592593
73.3209 	DATA 	Mouse:  Left button up, pos=(679,223)
73.3275 	EXP 	slider: markerPos = 1.9592592592592593
73.3440 	EXP 	slider: markerPos = 1.9592592592592593
73.3467 	EXP 	New trial (rep=0, index=10): {'study_word': 'flower'}
73.3695 	EXP 	text: autoDraw = False
73.3695 	EXP 	slider: autoDraw = False
73.3695 	EXP 	text: height = 0.05
73.3695 	EXP 	text: height = 0.05
73.3695 	EXP 	text: height = 0.05
73.3695 	EXP 	text: text = 'flower'
73.3695 	EXP 	slider: markerPos = None
73.3695 	EXP 	slider: markerPos = None
73.3695 	EXP 	text: autoDraw = True
73.3695 	EXP 	slider: autoDraw = True
74.5760 	DATA 	Mouse: Left button down, pos=(425,212)
74.5906 	EXP 	slider: markerPos = 1.0185185185185186
74.6073 	EXP 	slider: markerPos = 1.0185185185185186
74.6239 	EXP 	slider: markerPos = 1.0185185185185186
74.6407 	EXP 	slider: markerPos = 1.0185185185185186
74.6572 	EXP 	slider: markerPos = 1.0185185185185186
74.6738 	EXP 	slider: markerPos = 1.0185185185185186
74.6904 	EXP 	slider: markerPos = 1.0185185185185186
74.7070 	EXP 	slider: markerPos = 1.0185185185185186
74.7236 	EXP 	slider: markerPos = 1.0185185185185186
74.7404 	EXP 	slider: markerPos = 1.0185185185185186
74.7568 	EXP 	slider: markerPos = 1.0185185185185186
74.7735 	EXP 	slider: markerPos = 1.0185185185185186
74.7902 	EXP 	slider: markerPos = 1.0185185185185186
74.7997 	DATA 	Mouse:  Left button up, pos=(425,212)
74.8070 	EXP 	slider: markerPos = 1.0185185185185186
74.8233 	EXP 	slider: markerPos = 1.0185185185185186
74.8258 	EXP 	New trial (rep=0, index=11): {'study_word': 'tiger'}
74.8402 	EXP 	text: autoDraw = False
74.8402 	EXP 	slider: autoDraw = False
74.8402 	EXP 	text: height = 0.05
74.8402 	EXP 	text: height = 0.05
74.8402 	EXP 	text: height = 0.05
74.8402 	EXP 	text: text = 'tiger'
74.8402 	EXP 	slider: markerPos = None
74.8402 	EXP 	slider: markerPos = None
74.8402 	EXP 	text: autoDraw = True
74.8402 	EXP 	slider: autoDraw = True
76.5275 	DATA 	Mouse: Left button down, pos=(956,227)
76.5520 	EXP 	slider: markerPos = 2.985185185185185
76.5686 	EXP 	slider: markerPos = 2.985185185185185
76.5852 	EXP 	slider: markerPos = 2.985185185185185
76.6020 	EXP 	slider: markerPos = 2.985185185185185
76.6185 	EXP 	slider: markerPos = 2.985185185185185
76.6352 	EXP 	slider: markerPos = 2.985185185185185
76.6520 	EXP 	slider: markerPos = 2.985185185185185
76.6683 	EXP 	slider: markerPos = 2.985185185185185
76.6850 	EXP 	slider: markerPos = 2.985185185185185
76.7015 	EXP 	slider: markerPos = 2.985185185185185
76.7183 	EXP 	slider: markerPos = 2.985185185185185
76.7348 	EXP 	slider: markerPos = 2.985185185185185
76.7517 	EXP 	slider: markerPos = 2.985185185185185
76.7536 	DATA 	Mouse:  Left button up, pos=(956,227)
76.7682 	EXP 	slider: markerPos = 2.985185185185185
76.7709 	EXP 	New trial (rep=0, index=12): {'study_word': 'book'}
76.7846 	EXP 	text: autoDraw = False
76.7846 	EXP 	slider: autoDraw = False
76.7846 	EXP 	text: height = 0.05
76.7846 	EXP 	text: height = 0.05
76.7846 	EXP 	text: height = 0.05
76.7846 	EXP 	text: text = 'book'
76.7846 	EXP 	slider: markerPos = None
76.7846 	EXP 	slider: markerPos = None
76.7846 	EXP 	text: autoDraw = True
76.7846 	EXP 	slider: autoDraw = True
77.8421 	DATA 	Mouse: Left button down, pos=(1234,217)
77.8651 	EXP 	slider: markerPos = 4.014814814814815
77.8817 	EXP 	slider: markerPos = 4.014814814814815
77.8985 	EXP 	slider: markerPos = 4.014814814814815
77.9149 	EXP 	slider: markerPos = 4.014814814814815
77.9317 	EXP 	slider: markerPos = 4.014814814814815
77.9483 	EXP 	slider: markerPos = 4.014814814814815
77.9649 	EXP 	slider: markerPos = 4.014814814814815
77.9815 	EXP 	slider: markerPos = 4.014814814814815
77.9982 	EXP 	slider: markerPos = 4.014814814814815
78.0147 	EXP 	slider: markerPos = 4.014814814814815
78.0315 	EXP 	slider: markerPos = 4.014814814814815
78.0480 	EXP 	slider: markerPos = 4.014814814814815
78.0645 	EXP 	slider: markerPos = 4.014814814814815
78.0743 	DATA 	Mouse:  Left button up, pos=(1234,217)
78.0812 	EXP 	slider: markerPos = 4.014814814814815
78.0980 	EXP 	slider: markerPos = 4.014814814814815
78.1008 	EXP 	New trial (rep=0, index=13): {'study_word': 'plane'}
78.1142 	EXP 	text: autoDraw = False
78.1142 	EXP 	slider: autoDraw = False
78.1142 	EXP 	text: height = 0.05
78.1142 	EXP 	text: height = 0.05
78.1142 	EXP 	text: height = 0.05
78.1142 	EXP 	text: text = 'plane'
78.1142 	EXP 	slider: markerPos = None
78.1142 	EXP 	slider: markerPos = None
78.1142 	EXP 	text: autoDraw = True
78.1142 	EXP 	slider: autoDraw = True
79.0475 	DATA 	Mouse: Left button down, pos=(1499,214)
79.0619 	EXP 	slider: markerPos = 4.996296296296296
79.0786 	EXP 	slider: markerPos = 4.996296296296296
79.0952 	EXP 	slider: markerPos = 4.996296296296296
79.1120 	EXP 	slider: markerPos = 4.996296296296296
79.1285 	EXP 	slider: markerPos = 4.996296296296296
79.1449 	EXP 	slider: markerPos = 4.996296296296296
79.1619 	EXP 	slider: markerPos = 4.996296296296296
79.1782 	EXP 	slider: markerPos = 4.996296296296296
79.1950 	EXP 	slider: markerPos = 4.996296296296296
79.2117 	EXP 	slider: markerPos = 4.996296296296296
79.2281 	EXP 	slider: markerPos = 4.996296296296296
79.2448 	EXP 	slider: markerPos = 4.996296296296296
79.2617 	EXP 	slider: markerPos = 4.996296296296296
79.2636 	DATA 	Mouse:  Left button up, pos=(1499,214)
79.2781 	EXP 	slider: markerPos = 4.996296296296296
79.2811 	EXP 	New trial (rep=0, index=14): {'study_word': 'fire'}
79.2968 	EXP 	text: autoDraw = False
79.2968 	EXP 	slider: autoDraw = False
79.2968 	EXP 	text: height = 0.05
79.2968 	EXP 	text: height = 0.05
79.2968 	EXP 	text: height = 0.05
79.2968 	EXP 	text: text = 'fire'
79.2968 	EXP 	slider: markerPos = None
79.2968 	EXP 	slider: markerPos = None
79.2968 	EXP 	text: autoDraw = True
79.2968 	EXP 	slider: autoDraw = True
80.7589 	DATA 	Mouse: Left button down, pos=(1233,222)
80.7738 	EXP 	slider: markerPos = 4.011111111111111
80.7907 	EXP 	slider: markerPos = 4.011111111111111
80.8071 	EXP 	slider: markerPos = 4.011111111111111
80.8238 	EXP 	slider: markerPos = 4.011111111111111
80.8406 	EXP 	slider: markerPos = 4.011111111111111
80.8571 	EXP 	slider: markerPos = 4.011111111111111
80.8738 	EXP 	slider: markerPos = 4.011111111111111
80.8903 	EXP 	slider: markerPos = 4.011111111111111
80.9068 	EXP 	slider: markerPos = 4.011111111111111
80.9235 	EXP 	slider: markerPos = 4.011111111111111
80.9405 	EXP 	slider: markerPos = 4.011111111111111
80.9567 	EXP 	slider: markerPos = 4.011111111111111
80.9732 	EXP 	slider: markerPos = 4.011111111111111
80.9825 	DATA 	Mouse:  Left button up, pos=(1233,222)
80.9901 	EXP 	slider: markerPos = 4.011111111111111
81.0065 	EXP 	slider: markerPos = 4.011111111111111
81.0220 	EXP 	Imported test_word.xlsx as conditions, 20 conditions, 1 params
81.0229 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
81.0232 	EXP 	New trial (rep=0, index=0): {'test': '_a_e'}
81.0433 	EXP 	text: autoDraw = False
81.0433 	EXP 	slider: autoDraw = False
81.0433 	EXP 	text_2: height = 0.05
81.0433 	EXP 	text_2: height = 0.05
81.0433 	EXP 	text_2: height = 0.05
81.0433 	EXP 	text_2: text = '_a_e'
81.0433 	EXP 	text_2: autoDraw = True
81.0433 	EXP 	textbox: autoDraw = True
81.0433 	EXP 	text_3: autoDraw = True
82.8078 	DATA 	Keypress: v
82.9021 	DATA 	Keypress: a
83.1251 	DATA 	Keypress: s
83.3341 	DATA 	Keypress: e
84.7357 	DATA 	Mouse: Left button down, pos=(932,223)
84.7511 	EXP 	New trial (rep=0, index=1): {'test': 't_g_r'}
84.7652 	EXP 	text_2: autoDraw = False
84.7652 	EXP 	textbox: autoDraw = False
84.7652 	EXP 	text_3: autoDraw = False
84.7652 	EXP 	text_2: height = 0.05
84.7652 	EXP 	text_2: height = 0.05
84.7652 	EXP 	text_2: height = 0.05
84.7652 	EXP 	text_2: text = 't_g_r'
84.7652 	EXP 	text_2: autoDraw = True
84.7652 	EXP 	textbox: autoDraw = True
84.7652 	EXP 	text_3: autoDraw = True
84.9513 	DATA 	Mouse:  Left button up, pos=(932,223)
85.7611 	DATA 	Keypress: t
85.9439 	DATA 	Keypress: i
86.1992 	DATA 	Keypress: g
86.3429 	DATA 	Keypress: e
86.4588 	DATA 	Keypress: r
88.1881 	DATA 	Mouse: Left button down, pos=(932,223)
88.1913 	EXP 	New trial (rep=0, index=2): {'test': 'p_a_e'}
88.2058 	EXP 	text_2: autoDraw = False
